league_name,matchID,homeID,home_name,awayID,away_name,predictedTeam,winningTeam,betting_score,MCS,LTAS,normalized_LTAS,TTAS,normalized_TTAS,MCS_CW,LTAS_CW,TTAS_CW,Prob_Draw,Prob_Away_Win,Prob_Home_Win,odds_ft_1,odds_ft_x,odds_ft_2
france_ligue_2,7468955_2024/2025,3897,Annecy,487,Laval,3897,-1,0.718114406779661,0.6,0.847457627118644,0.847457627118644,75.0,0.75,0.37499999999999994,0.25,0.37499999999999994,0.2545454545454545,0.14545454545454545,0.6,2.25,3.3,3.1
france_ligue_2,7469319_2024/2025,1399,Rodez,448,Lorient,448,-1,0.8071405431432972,0.7303030303030302,0.847457627118644,0.847457627118644,85.71,0.8571,0.37499999999999994,0.25,0.37499999999999994,0.16666666666666669,0.7303030303030302,0.10303030303030303,3.4,3.6,2
latvia_virsliga,7364963_2024,7050,Grobiņa,63,Liepāja,63,-1,0.5732894480519479,0.3424242424242424,0.7410714285714286,0.7410714285714286,69.23,0.6923,0.37499999999999994,0.25,0.37499999999999994,0.3393939393939394,0.3424242424242424,0.31818181818181823,3.34,3.36,1.84
latvia_virsliga,7364964_2024,6910,Valmiera / BSS,722608,FS Jelgava,6910,-1,0.6256746753246752,0.5818181818181818,0.7410714285714286,0.7410714285714286,59.26,0.5926,0.37499999999999994,0.25,0.37499999999999994,0.3242424242424242,0.09393939393939393,0.5818181818181818,1.18,5.79,8.51
latvia_virsliga,7364965_2024,1091,BFC Daugavpils,7058,Auda,7058,-1,0.6315394480519481,0.47575757575757577,0.7410714285714286,0.7410714285714286,71.43,0.7143,0.37499999999999994,0.25,0.37499999999999994,0.2181818181818182,0.47575757575757577,0.30606060606060603,4.5,4.15,1.48
latvia_virsliga,7364966_2024,1089,Riga,7051,Tukums,1089,-1,0.7992235389610389,0.8515151515151516,0.7410714285714286,0.7410714285714286,78.57,0.7857,0.37499999999999994,0.25,0.37499999999999994,0.09393939393939393,0.05454545454545455,0.8515151515151516,1.1,6.87,9.59
latvia_virsliga,7364967_2024,1088,Metta - LU,1090,Rīgas FS,1090,-1,0.7881008116883116,0.7454545454545454,0.7410714285714286,0.7410714285714286,86.21,0.8621,0.37499999999999994,0.25,0.37499999999999994,0.13333333333333333,0.7454545454545454,0.12121212121212122,14,10,1.11
romania_liga_i,7486575_2024/2025,6622,CFR Cluj,6625,Sepsi,6622,-1,0.6238636363636363,0.4696969696969697,0.5909090909090909,0.5909090909090909,80.0,0.8,0.37499999999999994,0.25,0.37499999999999994,0.3393939393939394,0.19090909090909092,0.4696969696969697,1.78,3.6,4.2
romania_liga_i,7486579_2024/2025,6653,UTA Arad,669562,SCM Gloria Buzău,6653,-1,0.44517045454545456,0.4181818181818182,0.5909090909090909,0.5909090909090909,37.5,0.375,0.37499999999999994,0.25,0.37499999999999994,0.41515151515151516,0.16666666666666669,0.4181818181818182,1.69,3.08,4.08
romania_liga_i,7486583_2024/2025,6638,Hermannstadt,5400,Dinamo Bucureşti,6638,-1,0.6289772727272727,0.5333333333333333,0.5909090909090909,0.5909090909090909,75.0,0.75,0.37499999999999994,0.25,0.37499999999999994,0.3545454545454545,0.11212121212121212,0.5333333333333333,2.2,2.85,2.81
romania_liga_i,7486587_2024/2025,97,FCSB,13181,Rapid Bucureşti,97,-1,0.5261363636363636,0.40909090909090906,0.5909090909090909,0.5909090909090909,60.0,0.6,0.37499999999999994,0.25,0.37499999999999994,0.2727272727272727,0.31818181818181823,0.40909090909090906,2.12,2.82,2.99
romania_liga_i,7486591_2024/2025,10305,SSC Farul,12956,CS U Craiova,12956,-1,0.4992590909090908,0.38181818181818183,0.5909090909090909,0.5909090909090909,55.56,0.5556,0.37499999999999994,0.25,0.37499999999999994,0.31212121212121213,0.38181818181818183,0.30606060606060603,2.69,2.77,2.34
romania_liga_i,7486595_2024/2025,6621,Botoşani,10306,Universitatea Cluj,10306,-1,0.5386363636363636,0.44242424242424244,0.5909090909090909,0.5909090909090909,60.0,0.6,0.37499999999999994,0.25,0.37499999999999994,0.28787878787878785,0.44242424242424244,0.26969696969696966,2.99,2.82,2.12
romania_liga_i,7486601_2024/2025,10307,Petrolul 52,6619,CSM Iaşi,10307,-1,0.5118613636363636,0.5424242424242425,0.5909090909090909,0.5909090909090909,42.86,0.4286,0.37499999999999994,0.25,0.37499999999999994,0.3696969696969697,0.08787878787878789,0.5424242424242425,2.17,2.86,2.86
romania_liga_i,7486977_2024/2025,6633,Oţelul Galaţi,6670,Unirea Slobozia,6633,-1,0.4997159090909091,0.5636363636363637,0.5909090909090909,0.5909090909090909,37.5,0.375,0.37499999999999994,0.25,0.37499999999999994,0.2181818181818182,0.21818181818181817,0.5636363636363637,1.7,2.93,4.34
turkey_super_lig,7516371_2024/2025,357,Göztepe,185,Trabzonspor,357,-1,0.7450880961251862,0.6727272727272727,0.7213114754098361,0.7213114754098361,83.33,0.8332999999999999,0.37499999999999994,0.25,0.37499999999999994,0.23939393939393938,0.08787878787878789,0.6727272727272727,2.43,3.23,2.84
turkey_super_lig,7516372_2024/2025,355,Gazişehir Gaziantep,194,Konyaspor,194,-1,0.6661233233979135,0.5454545454545454,0.7213114754098361,0.7213114754098361,75.0,0.75,0.37499999999999994,0.25,0.37499999999999994,0.296969696969697,0.5454545454545454,0.15757575757575756,2.59,3.11,2.74
turkey_super_lig,7516373_2024/2025,187,Galatasaray,109,Beşiktaş,187,-1,0.7095892324888227,0.5363636363636364,0.7213114754098361,0.7213114754098361,87.5,0.875,0.37499999999999994,0.25,0.37499999999999994,0.24848484848484848,0.21515151515151515,0.5363636363636364,1.77,3.55,3.52
turkey_super_lig,7516374_2024/2025,196,İstanbul Başakşehir,10639,Eyüpspor,196,-1,0.7186449143070044,0.7212121212121212,0.7213114754098361,0.7213114754098361,71.43,0.7143,0.37499999999999994,0.25,0.37499999999999994,0.20606060606060606,0.07272727272727272,0.7212121212121212,1.84,3.42,3.4
turkey_super_lig,7516375_2024/2025,349,Adana Demirspor,202,Sivasspor,202,-1,0.7462369597615499,0.509090909090909,0.7213114754098361,0.7213114754098361,100.0,1.0,0.37499999999999994,0.25,0.37499999999999994,0.403030303030303,0.509090909090909,0.08787878787878789,3.11,3.57,2.17
turkey_super_lig,7516376_2024/2025,189,Alanyaspor,195,Antalyaspor,189,-1,0.5900574143070044,0.5212121212121212,0.7213114754098361,0.7213114754098361,57.14,0.5714,0.37499999999999994,0.25,0.37499999999999994,0.30606060606060603,0.17272727272727273,0.5212121212121212,1.86,3.61,3.84
turkey_super_lig,7516377_2024/2025,197,Kasımpaşa,350,Samsunspor,350,-1,0.6632949143070044,0.6212121212121212,0.7213114754098361,0.7213114754098361,66.67,0.6667000000000001,0.37499999999999994,0.25,0.37499999999999994,0.23939393939393938,0.6212121212121212,0.1393939393939394,2.61,3.19,2.66
turkey_super_lig,7516378_2024/2025,10059,Hatayspor,193,Kayserispor,193,-1,0.4047596870342772,0.3484848484848485,0.7213114754098361,0.7213114754098361,25.0,0.25,0.37499999999999994,0.25,0.37499999999999994,0.31212121212121213,0.3484848484848485,0.33939393939393936,2.13,3.59,3.17
turkey_super_lig,7516379_2024/2025,105,Fenerbahçe,10649,BB Bodrumspor,105,-1,0.7484971870342771,0.6818181818181819,0.7213114754098361,0.7213114754098361,83.33,0.8332999999999999,0.37499999999999994,0.25,0.37499999999999994,0.2,0.11818181818181817,0.6818181818181819,1.18,5.72,9.22
armenia_armenian_premier_league,7717716_2024/2025,1360,Artsakh,671668,Van,1360,-1,0.7538390663390664,0.6696969696969697,0.8108108108108109,0.8108108108108109,80.0,0.8,0.37499999999999994,0.25,0.37499999999999994,0.20303030303030303,0.1272727272727273,0.6696969696969697,1.47,3.97,5.55
armenia_armenian_premier_league,7717717_2024/2025,671667,West Armenia,884,Banants,884,-1,0.7720083845208844,0.6848484848484848,0.8108108108108109,0.8108108108108109,83.33,0.8332999999999999,0.37499999999999994,0.25,0.37499999999999994,0.22424242424242424,0.6848484848484848,0.09090909090909091,0,0,0
